datetime,hora,temp_ar,umidade,radiacao,vento_vel,pressao,hora_num,mes
2024-04-18 06:00:00,06:00,21.1,92.27272727272727,20.45,1.3,919.1,6,4
2024-04-18 07:00:00,07:00,20.9,90.72727272727272,21.333333333333336,1.5,918.9,7,4
2024-04-18 08:00:00,08:00,20.9,89.18181818181819,22.21666666666667,1.5,919.4,8,4
2024-04-18 09:00:00,09:00,21.1,87.63636363636364,23.1,1.1,920.3,9,4
2024-04-18 10:00:00,10:00,21.8,86.0909090909091,259.9,0.3,920.7,10,4
2024-04-18 11:00:00,11:00,22.8,84.54545454545455,851.2,1.4,921.2,11,4
2024-04-18 12:00:00,12:00,24.9,83.0,1530.6,0.8,921.5,12,4
2024-04-18 13:00:00,13:00,26.3,73.0,1817.2,1.5,921.6,13,4
2024-04-18 14:00:00,14:00,27.0,72.0,2301.0,2.0,920.9,14,4
2024-04-18 15:00:00,15:00,27.4,72.0,1718.5,1.5,920.5,15,4
2024-04-18 16:00:00,16:00,23.5,96.0,1027.8,1.7,919.6,16,4
2024-04-18 17:00:00,17:00,24.1,95.0,1161.7,1.6,919.1,17,4
2024-04-18 18:00:00,18:00,23.8,94.0,754.1,2.0,919.0,18,4
2024-04-18 19:00:00,19:00,25.5,78.0,1287.7,1.8,919.2,19,4
2024-04-18 20:00:00,20:00,23.4,88.0,207.8,1.1,919.5,20,4
2024-04-18 21:00:00,21:00,22.6,94.0,3.3,0.4,920.1,21,4
2024-04-18 22:00:00,22:00,22.5,99.0,4.35,0.8,920.8,22,4
2024-04-18 23:00:00,23:00,22.5,98.70588235294117,5.4,1.0,921.5,23,4
2024-04-19 00:00:00,00:00,22.3,98.41176470588235,6.45,0.6,921.7,0,4
2024-04-19 01:00:00,01:00,22.2,98.11764705882354,7.500000000000001,1.0,921.9,1,4
2024-04-19 02:00:00,02:00,21.8,97.82352941176471,8.55,1.1,921.8,2,4
2024-04-19 03:00:00,03:00,21.8,97.52941176470588,9.600000000000001,1.3,921.4,3,4
2024-04-19 04:00:00,04:00,21.6,97.23529411764706,10.650000000000002,1.9,921.0,4,4
2024-04-19 05:00:00,05:00,21.5,96.94117647058823,11.700000000000003,0.6,920.5,5,4
2024-04-19 06:00:00,06:00,21.8,96.6470588235294,12.75,0.4,920.4,6,4
2024-04-19 07:00:00,07:00,21.7,96.3529411764706,13.8,0.3,920.6,7,4
2024-04-19 08:00:00,08:00,21.7,96.05882352941177,14.850000000000001,0.8,920.9,8,4
2024-04-19 09:00:00,09:00,21.4,95.76470588235294,15.9,1.2,921.8,9,4
2024-04-19 10:00:00,10:00,21.4,95.47058823529412,127.5,1.4,922.2,10,4
2024-04-19 11:00:00,11:00,21.9,95.17647058823529,493.2,1.7,922.8,11,4
2024-04-19 12:00:00,12:00,21.9,94.88235294117646,759.5,2.6,923.3,12,4
2024-04-19 13:00:00,13:00,23.0,94.58823529411765,1093.6,1.8,923.1,13,4
2024-04-19 14:00:00,14:00,24.4,94.29411764705883,1874.1,2.4,922.7,14,4
2024-04-19 15:00:00,15:00,25.6,94.0,1645.2,1.5,922.0,15,4
2024-04-19 16:00:00,16:00,26.1,78.0,1413.2,1.4,921.1,16,4
2024-04-19 17:00:00,17:00,26.3,75.0,1766.1,2.0,920.6,17,4
2024-04-19 18:00:00,18:00,25.3,79.0,849.2,1.9,920.5,18,4
2024-04-19 19:00:00,19:00,24.2,85.0,594.9,2.1,920.8,19,4
2024-04-19 20:00:00,20:00,22.9,91.0,212.0,2.6,921.3,20,4
2024-04-19 21:00:00,21:00,21.2,99.0,7.4,1.9,922.0,21,4
2024-04-19 22:00:00,22:00,21.0,100.0,9.166666666666668,0.9,922.6,22,4
2024-04-19 23:00:00,23:00,21.0,98.4,10.933333333333334,0.9,923.1,23,4
2024-04-20 00:00:00,00:00,21.2,96.8,12.700000000000001,1.3,923.5,0,4
2024-04-20 01:00:00,01:00,20.7,95.2,14.466666666666669,2.3,923.8,1,4
2024-04-20 02:00:00,02:00,20.7,93.6,16.233333333333334,0.8,923.7,2,4
2024-04-20 03:00:00,03:00,20.9,92.0,18.0,1.4,923.1,3,4
2024-04-20 04:00:00,04:00,20.7,90.4,19.766666666666666,1.9,922.3,4,4
2024-04-20 05:00:00,05:00,20.3,88.8,21.533333333333335,1.7,922.0,5,4
2024-04-20 06:00:00,06:00,19.6,87.2,23.3,1.1,921.8,6,4
2024-04-20 07:00:00,07:00,20.2,85.6,25.06666666666667,1.3,921.9,7,4
2024-04-20 08:00:00,08:00,20.2,84.0,26.833333333333336,2.7,922.4,8,4
2024-04-20 09:00:00,09:00,20.1,82.4,28.6,2.3,922.5,9,4
2024-04-20 10:00:00,10:00,20.3,80.8,278.2,2.7,923.1,10,4
2024-04-20 11:00:00,11:00,22.0,79.2,1221.1,2.4,924.0,11,4
2024-04-20 12:00:00,12:00,23.3,77.6,1302.8,2.1,924.9,12,4
2024-04-20 13:00:00,13:00,24.3,76.0,2144.8,2.2,924.9,13,4
2024-04-20 14:00:00,14:00,25.1,71.0,2407.0,2.6,924.2,14,4
2024-04-20 15:00:00,15:00,25.5,73.0,1719.2,1.7,923.5,15,4
2024-04-20 16:00:00,16:00,25.0,72.0,1282.5,2.4,922.9,16,4
2024-04-20 17:00:00,17:00,25.1,71.0,1117.9,1.2,922.4,17,4
2024-04-20 18:00:00,18:00,24.6,75.0,815.6,1.3,922.0,18,4
2024-04-20 19:00:00,19:00,24.2,76.0,484.2,1.3,922.4,19,4
2024-04-20 20:00:00,20:00,23.7,80.0,171.2,0.7,922.6,20,4
2024-04-20 21:00:00,21:00,23.0,85.0,160.05384615384614,0.9,922.6,21,4
2024-04-20 22:00:00,22:00,22.1,90.0,148.9076923076923,1.1,922.3,22,4
2024-04-20 23:00:00,23:00,21.7,93.0,137.76153846153846,0.0,922.8,23,4
2024-04-21 00:00:00,00:00,21.2,94.0,126.61538461538461,0.2,923.0,0,4
2024-04-21 01:00:00,01:00,20.7,96.0,115.46923076923076,0.2,923.0,1,4
2024-04-21 02:00:00,02:00,20.6,100.0,104.32307692307693,0.4,922.9,2,4
2024-04-21 03:00:00,03:00,20.7,100.0,93.17692307692307,0.8,922.4,3,4
2024-04-21 04:00:00,04:00,20.6,100.0,82.03076923076924,0.7,922.0,4,4
2024-04-21 05:00:00,05:00,20.9,100.0,70.88461538461539,1.5,921.4,5,4
2024-04-21 06:00:00,06:00,20.6,100.0,59.738461538461536,1.4,921.0,6,4
2024-04-21 07:00:00,07:00,20.5,100.0,48.5923076923077,1.5,920.8,7,4
2024-04-21 08:00:00,08:00,20.3,100.0,37.44615384615386,1.7,920.9,8,4
2024-04-21 09:00:00,09:00,20.5,100.0,26.3,1.4,921.4,9,4
2024-04-21 10:00:00,10:00,21.0,100.0,277.2,1.9,921.9,10,4
2024-04-21 11:00:00,11:00,22.1,100.0,769.0,2.7,922.5,11,4
2024-04-21 12:00:00,12:00,24.0,100.0,1306.9,1.9,923.0,12,4
2024-04-21 13:00:00,13:00,24.7,78.0,1970.4,2.2,923.0,13,4
2024-04-21 14:00:00,14:00,26.8,74.0,2463.9,1.8,922.3,14,4
2024-04-21 15:00:00,15:00,27.6,70.0,2505.1,1.7,921.6,15,4
2024-04-21 16:00:00,16:00,26.7,72.0,2167.2,2.6,920.9,16,4
2024-04-21 17:00:00,17:00,28.3,62.0,2459.1,1.4,920.0,17,4
2024-04-21 18:00:00,18:00,27.1,71.0,1674.6,2.0,919.7,18,4
2024-04-21 19:00:00,19:00,26.1,75.0,1538.1,2.5,920.2,19,4
2024-04-21 20:00:00,20:00,23.5,88.0,354.5,3.1,920.8,20,4
2024-04-21 21:00:00,21:00,22.8,95.0,6.7,1.9,921.5,21,4
2024-04-21 22:00:00,22:00,22.5,98.0,11.075,1.7,921.6,22,4
2024-04-21 23:00:00,23:00,22.2,99.0,15.45,1.4,922.3,23,4
2024-04-22 00:00:00,00:00,21.7,100.0,19.825,0.5,922.4,0,4
2024-04-22 01:00:00,01:00,21.7,100.0,24.2,2.4,922.5,1,4
2024-04-22 02:00:00,02:00,21.5,100.0,28.575,1.5,922.0,2,4
2024-04-22 03:00:00,03:00,21.1,99.0,32.949999999999996,2.1,921.7,3,4
2024-04-22 04:00:00,04:00,21.2,98.0,37.324999999999996,2.5,921.3,4,4
2024-04-22 05:00:00,05:00,21.3,97.0,41.7,0.8,920.9,5,4
2024-04-22 06:00:00,06:00,21.6,96.0,46.075,1.2,920.9,6,4
2024-04-22 07:00:00,07:00,21.4,95.0,50.45,1.1,920.7,7,4
2024-04-22 08:00:00,08:00,21.3,94.0,54.824999999999996,1.4,920.7,8,4
2024-04-22 09:00:00,09:00,21.4,93.0,59.2,0.1,921.2,9,4
2024-04-22 10:00:00,10:00,24.1,92.0,686.7,1.1,921.7,10,4
2024-04-22 11:00:00,11:00,24.0,85.0,1193.1,2.8,922.6,11,4
2024-04-22 12:00:00,12:00,24.9,79.0,1540.9,2.8,922.7,12,4
2024-04-22 13:00:00,13:00,26.3,74.0,2000.5,2.1,922.5,13,4
2024-04-22 14:00:00,14:00,27.5,68.0,2577.5,2.5,921.8,14,4
2024-04-22 15:00:00,15:00,27.8,68.0,2840.4,2.4,920.9,15,4
2024-04-22 16:00:00,16:00,28.0,69.0,2564.6,4.0,920.2,16,4
2024-04-22 17:00:00,17:00,25.1,74.0,1701.9,3.6,919.6,17,4
2024-04-22 18:00:00,18:00,23.8,86.0,776.7,2.3,919.9,18,4
2024-04-22 19:00:00,19:00,23.0,89.0,250.5,1.4,919.9,19,4
2024-04-22 20:00:00,20:00,22.9,94.0,135.2,1.8,920.3,20,4
2024-04-22 21:00:00,21:00,22.5,97.0,3.5,1.5,921.0,21,4
2024-04-22 22:00:00,22:00,21.9,99.0,6.5,1.7,921.7,22,4
2024-04-22 23:00:00,23:00,21.9,100.0,9.5,1.9,922.3,23,4
2024-04-23 00:00:00,00:00,22.1,100.0,12.5,3.3,922.5,0,4
2024-04-23 01:00:00,01:00,22.1,100.0,15.5,2.4,922.6,1,4
2024-04-23 02:00:00,02:00,21.8,100.0,18.5,2.1,922.5,2,4
2024-04-23 03:00:00,03:00,21.5,100.0,21.5,1.7,921.9,3,4
2024-04-23 04:00:00,04:00,21.2,100.0,24.5,1.6,920.9,4,4
2024-04-23 05:00:00,05:00,21.2,100.0,27.5,2.0,920.8,5,4
2024-04-23 06:00:00,06:00,21.1,100.0,30.5,1.1,920.6,6,4
2024-04-23 07:00:00,07:00,21.1,100.0,33.5,0.9,920.5,7,4
2024-04-23 08:00:00,08:00,20.7,100.0,36.5,1.2,921.1,8,4
2024-04-23 09:00:00,09:00,20.7,100.0,39.5,0.6,921.7,9,4
2024-04-23 10:00:00,10:00,23.0,100.0,676.3,1.1,922.4,10,4
2024-04-23 11:00:00,11:00,24.2,83.0,1214.9,1.9,922.9,11,4
2024-04-23 12:00:00,12:00,26.2,71.0,2017.3,2.3,923.6,12,4
2024-04-23 13:00:00,13:00,26.0,67.0,1723.1,1.7,923.8,13,4
2024-04-23 14:00:00,14:00,27.0,65.0,2134.9,2.4,923.3,14,4
2024-04-23 15:00:00,15:00,27.8,64.0,2145.7,1.1,922.4,15,4
2024-04-23 16:00:00,16:00,28.7,59.0,2728.6,1.8,921.6,16,4
2024-04-23 17:00:00,17:00,28.4,59.0,1302.8,1.9,921.2,17,4
2024-04-23 18:00:00,18:00,27.0,64.0,1408.3,2.1,920.7,18,4
2024-04-23 19:00:00,19:00,24.8,81.0,543.9,3.2,921.4,19,4
2024-04-23 20:00:00,20:00,23.8,85.0,201.2,1.9,921.7,20,4
2024-04-23 21:00:00,21:00,22.7,87.0,13.4,0.9,922.2,21,4
2024-04-23 22:00:00,22:00,22.3,93.0,16.433333333333334,0.8,923.1,22,4
2024-04-23 23:00:00,23:00,22.2,97.0,19.46666666666667,1.8,923.3,23,4
2024-04-24 00:00:00,00:00,22.4,97.0,22.5,1.3,923.7,0,4
2024-04-24 01:00:00,01:00,21.7,98.0,25.53333333333333,2.1,923.6,1,4
2024-04-24 02:00:00,02:00,21.3,98.0,28.566666666666666,2.6,923.1,2,4
2024-04-24 03:00:00,03:00,20.9,100.0,31.6,0.8,922.6,3,4
2024-04-24 04:00:00,04:00,21.0,100.0,34.63333333333333,2.0,921.9,4,4
2024-04-24 05:00:00,05:00,20.8,97.5,37.666666666666664,2.5,921.5,5,4
2024-04-24 06:00:00,06:00,20.4,95.0,40.7,1.4,921.1,6,4
2024-04-24 07:00:00,07:00,20.6,92.5,43.733333333333334,1.5,921.4,7,4
2024-04-24 08:00:00,08:00,20.2,90.0,46.766666666666666,0.4,921.6,8,4
2024-04-24 09:00:00,09:00,20.3,87.5,49.8,1.6,922.1,9,4
2024-04-24 10:00:00,10:00,20.9,85.0,410.0,0.9,922.7,10,4
2024-04-24 11:00:00,11:00,22.7,82.5,861.1,1.7,923.2,11,4
2024-04-24 12:00:00,12:00,25.3,80.0,1657.0,1.5,923.6,12,4
2024-04-24 13:00:00,13:00,26.8,68.0,2265.2,3.1,923.6,13,4
2024-04-24 14:00:00,14:00,26.8,66.0,2534.0,2.6,922.9,14,4
2024-04-24 15:00:00,15:00,27.4,63.0,3028.4,2.2,922.2,15,4
2024-04-24 16:00:00,16:00,28.6,59.0,2722.0,2.5,921.4,16,4
2024-04-24 17:00:00,17:00,28.5,65.0,2447.1,2.8,920.5,17,4
2024-04-24 18:00:00,18:00,28.7,61.0,2128.4,2.4,920.1,18,4
2024-04-24 19:00:00,19:00,26.6,67.0,983.7,2.2,920.4,19,4
2024-04-24 20:00:00,20:00,24.3,83.0,299.9,2.6,920.9,20,4
2024-04-24 21:00:00,21:00,23.1,89.0,9.2,3.0,921.1,21,4
2024-04-24 22:00:00,22:00,22.3,88.0,12.316666666666666,3.2,921.3,22,4
2024-04-24 23:00:00,23:00,21.7,92.0,15.433333333333334,3.7,922.1,23,4
2024-04-25 00:00:00,00:00,21.2,96.0,18.55,2.6,922.8,0,4
2024-04-25 01:00:00,01:00,20.5,97.0,21.666666666666668,1.8,922.8,1,4
2024-04-25 02:00:00,02:00,20.3,99.0,24.783333333333335,2.5,922.6,2,4
2024-04-25 03:00:00,03:00,20.5,99.0,27.900000000000002,3.6,922.3,3,4
2024-04-25 04:00:00,04:00,20.4,100.0,31.01666666666667,2.7,921.6,4,4
2024-04-25 05:00:00,05:00,20.1,100.0,34.13333333333334,2.9,921.4,5,4
2024-04-25 06:00:00,06:00,20.3,100.0,37.25,2.3,921.2,6,4
2024-04-25 07:00:00,07:00,20.5,100.0,40.366666666666674,2.5,920.8,7,4
2024-04-25 08:00:00,08:00,20.7,100.0,43.483333333333334,2.6,920.8,8,4
2024-04-25 09:00:00,09:00,21.2,100.0,46.6,2.2,921.4,9,4
2024-04-25 10:00:00,10:00,22.1,100.0,550.1,4.3,922.2,10,4
2024-04-25 11:00:00,11:00,23.2,84.0,1158.0,4.5,922.7,11,4
2024-04-25 12:00:00,12:00,24.6,75.0,1459.8,3.5,923.4,12,4
2024-04-25 13:00:00,13:00,26.9,67.0,2488.1,4.4,923.5,13,4
2024-04-25 14:00:00,14:00,28.3,61.0,2445.1,3.6,922.8,14,4
2024-04-25 15:00:00,15:00,28.8,56.0,2943.3,3.2,922.0,15,4
2024-04-25 16:00:00,16:00,29.1,54.0,3043.4,3.0,921.1,16,4
2024-04-25 17:00:00,17:00,27.7,58.0,2516.3,2.3,920.2,17,4
2024-04-25 18:00:00,18:00,28.4,55.0,2038.2,2.3,920.0,18,4
2024-04-25 19:00:00,19:00,27.3,60.0,1369.0,2.1,920.1,19,4
2024-04-25 20:00:00,20:00,25.4,66.0,507.6,1.8,920.5,20,4
2024-04-25 21:00:00,21:00,23.6,77.0,6.9,1.4,920.9,21,4
2024-04-25 22:00:00,22:00,22.6,86.0,8.516666666666667,1.5,921.8,22,4
2024-04-25 23:00:00,23:00,22.3,94.0,10.133333333333333,2.1,922.5,23,4
2024-04-26 00:00:00,00:00,22.2,96.0,11.75,1.6,922.8,0,4
2024-04-26 01:00:00,01:00,21.7,98.0,13.366666666666667,2.1,922.7,1,4
2024-04-26 02:00:00,02:00,21.2,99.0,14.983333333333333,3.1,922.4,2,4
2024-04-26 03:00:00,03:00,20.8,100.0,16.6,1.9,921.7,3,4
2024-04-26 04:00:00,04:00,20.4,100.0,18.21666666666667,1.8,921.0,4,4
2024-04-26 05:00:00,05:00,20.3,99.28571428571429,19.833333333333332,1.6,920.5,5,4
2024-04-26 06:00:00,06:00,19.7,98.57142857142857,21.45,0.8,920.1,6,4
2024-04-26 07:00:00,07:00,19.7,97.85714285714286,23.066666666666663,1.2,919.9,7,4
2024-04-26 08:00:00,08:00,20.0,97.14285714285714,24.68333333333333,2.5,920.1,8,4
2024-04-26 09:00:00,09:00,20.4,96.42857142857143,26.3,1.8,920.8,9,4
2024-04-26 10:00:00,10:00,21.8,95.71428571428571,429.4,2.5,921.4,10,4
2024-04-26 11:00:00,11:00,22.7,95.0,874.6,2.2,922.0,11,4
2024-04-26 12:00:00,12:00,24.3,82.0,1162.5,2.6,922.4,12,4
2024-04-26 13:00:00,13:00,23.9,85.0,1271.4,3.0,922.5,13,4
2024-04-26 14:00:00,14:00,22.2,98.0,554.7,2.4,922.3,14,4
2024-04-26 15:00:00,15:00,23.4,100.0,1171.5,2.7,921.3,15,4
2024-04-26 16:00:00,16:00,25.1,80.0,2255.6,2.7,920.5,16,4
2024-04-26 17:00:00,17:00,27.0,74.0,2341.4,3.9,919.6,17,4
2024-04-26 18:00:00,18:00,26.6,74.0,1856.9,3.3,919.4,18,4
2024-04-26 19:00:00,19:00,25.2,80.0,1062.6,3.8,919.8,19,4
2024-04-26 20:00:00,20:00,23.7,78.0,359.7,2.7,920.4,20,4
2024-04-26 21:00:00,21:00,22.1,83.0,7.9,1.9,920.7,21,4
2024-04-26 22:00:00,22:00,21.2,86.0,9.825000000000001,1.4,921.3,22,4
2024-04-26 23:00:00,23:00,21.0,90.0,11.75,2.3,921.7,23,4
2024-04-27 00:00:00,00:00,20.8,95.0,13.675,2.6,922.1,0,4
2024-04-27 01:00:00,01:00,20.9,99.0,15.600000000000001,2.4,922.0,1,4
2024-04-27 02:00:00,02:00,21.3,100.0,17.525,2.5,921.7,2,4
2024-04-27 03:00:00,03:00,21.2,100.0,19.450000000000003,3.3,921.4,3,4
2024-04-27 04:00:00,04:00,21.1,100.0,21.375,4.0,920.8,4,4
2024-04-27 05:00:00,05:00,20.8,98.57142857142857,23.3,2.3,920.5,5,4
2024-04-27 06:00:00,06:00,20.8,97.14285714285714,25.225,2.5,920.1,6,4
2024-04-27 07:00:00,07:00,20.9,95.71428571428571,27.15,2.4,920.1,7,4
2024-04-27 08:00:00,08:00,20.6,94.28571428571429,29.075000000000003,2.4,920.3,8,4
2024-04-27 09:00:00,09:00,20.7,92.85714285714286,31.0,1.9,920.9,9,4
2024-04-27 10:00:00,10:00,21.5,91.42857142857143,434.5,1.0,921.4,10,4
2024-04-27 11:00:00,11:00,22.6,90.0,1048.1,2.2,921.7,11,4
2024-04-27 12:00:00,12:00,24.5,78.0,1437.7,2.9,922.1,12,4
2024-04-27 13:00:00,13:00,21.9,97.0,945.6,2.6,922.4,13,4
2024-04-27 14:00:00,14:00,21.8,95.0,1776.9,3.0,922.1,14,4
2024-04-27 15:00:00,15:00,24.9,86.0,1984.5,3.0,921.0,15,4
2024-04-27 16:00:00,16:00,24.6,86.0,1685.3,2.2,920.2,16,4
2024-04-27 17:00:00,17:00,25.0,79.0,1777.9,2.5,919.6,17,4
2024-04-27 18:00:00,18:00,24.0,85.0,977.1,2.1,919.6,18,4
2024-04-27 19:00:00,19:00,23.6,84.0,964.5,2.5,919.6,19,4
2024-04-27 20:00:00,20:00,22.7,88.0,162.1,2.3,920.0,20,4
2024-04-27 21:00:00,21:00,22.0,94.0,5.8,1.8,920.4,21,4
2024-04-27 22:00:00,22:00,22.0,98.0,7.758333333333333,2.3,920.9,22,4
2024-04-27 23:00:00,23:00,21.5,100.0,9.716666666666667,1.4,921.3,23,4
2024-04-28 00:00:00,00:00,21.3,100.0,11.675,2.0,921.8,0,4
2024-04-28 01:00:00,01:00,21.2,100.0,13.633333333333333,3.0,922.0,1,4
2024-04-28 02:00:00,02:00,20.9,100.0,15.591666666666665,1.5,921.7,2,4
2024-04-28 03:00:00,03:00,21.0,100.0,17.55,1.3,921.5,3,4
2024-04-28 04:00:00,04:00,20.5,100.0,19.508333333333333,0.7,921.0,4,4
2024-04-28 05:00:00,05:00,20.0,100.0,21.466666666666665,0.3,920.5,5,4
2024-04-28 06:00:00,06:00,19.9,100.0,23.425,0.7,920.1,6,4
2024-04-28 07:00:00,07:00,19.8,100.0,25.383333333333333,0.3,920.3,7,4
2024-04-28 08:00:00,08:00,19.6,100.0,27.341666666666665,0.0,920.8,8,4
2024-04-28 09:00:00,09:00,19.5,100.0,29.3,0.4,920.9,9,4
2024-04-28 10:00:00,10:00,20.2,100.0,186.3,1.0,921.6,10,4
2024-04-28 11:00:00,11:00,21.0,100.0,503.4,1.3,922.0,11,4
2024-04-28 12:00:00,12:00,22.3,100.0,854.5,1.9,922.2,12,4
2024-04-28 13:00:00,13:00,24.0,100.0,1478.9,2.0,922.3,13,4
2024-04-28 14:00:00,14:00,24.1,100.0,1333.6,2.0,921.7,14,4
2024-04-28 15:00:00,15:00,23.5,90.0,1080.8,2.8,921.1,15,4
2024-04-28 16:00:00,16:00,22.2,89.52,772.1,1.7,920.9,16,4
2024-04-28 17:00:00,17:00,22.7,89.04,1326.1,1.8,920.0,17,4
2024-04-28 18:00:00,18:00,22.9,88.56,863.5,2.0,920.0,18,4
2024-04-28 19:00:00,19:00,22.5,88.08,532.7,1.4,920.0,19,4
2024-04-28 20:00:00,20:00,22.1,87.6,284.8,2.0,920.2,20,4
2024-04-28 21:00:00,21:00,21.9,87.12,4.2,1.3,920.6,21,4
2024-04-28 22:00:00,22:00,21.4,86.64,5.166666666666667,2.1,921.3,22,4
2024-04-28 23:00:00,23:00,21.2,86.16,6.133333333333334,1.4,921.7,23,4
2024-04-29 00:00:00,00:00,21.3,85.68,7.1,1.3,922.1,0,4
2024-04-29 01:00:00,01:00,21.2,85.2,8.066666666666666,1.4,922.2,1,4
2024-04-29 02:00:00,02:00,20.9,84.72,9.033333333333335,1.6,922.3,2,4
2024-04-29 03:00:00,03:00,20.8,84.24,10.0,1.8,922.0,3,4
2024-04-29 04:00:00,04:00,20.5,83.76,10.966666666666667,1.0,921.4,4,4
2024-04-29 05:00:00,05:00,20.6,83.28,11.933333333333334,0.4,921.0,5,4
2024-04-29 06:00:00,06:00,20.7,82.8,12.900000000000002,0.7,920.8,6,4
2024-04-29 07:00:00,07:00,20.6,82.32,13.866666666666667,0.9,920.5,7,4
2024-04-29 08:00:00,08:00,20.7,81.84,14.833333333333332,0.9,920.6,8,4
2024-04-29 09:00:00,09:00,20.7,81.36,15.8,0.5,921.1,9,4
2024-04-29 10:00:00,10:00,21.1,80.88,250.8,1.5,922.0,10,4
2024-04-29 11:00:00,11:00,21.5,80.4,421.9,1.4,922.6,11,4
2024-04-29 12:00:00,12:00,21.8,79.92,259.4,1.9,923.4,12,4
2024-04-29 13:00:00,13:00,22.0,79.44,594.3,2.5,923.6,13,4
2024-04-29 14:00:00,14:00,24.8,78.96,2393.0,2.7,923.1,14,4
2024-04-29 15:00:00,15:00,25.3,78.48,2413.4,2.4,922.5,15,4
2024-04-29 16:00:00,16:00,25.5,78.0,2376.9,2.7,921.8,16,4
2024-04-29 17:00:00,17:00,25.7,74.0,2460.2,2.5,921.3,17,4
2024-04-29 18:00:00,18:00,25.2,73.0,1901.7,2.7,921.1,18,4
2024-04-29 19:00:00,19:00,24.1,78.0,653.7,2.3,921.5,19,4
2024-04-29 20:00:00,20:00,22.8,84.0,253.4,1.3,921.9,20,4
2024-04-29 21:00:00,21:00,21.6,88.0,3.5,1.3,922.1,21,4
2024-04-29 22:00:00,22:00,21.0,97.0,6.633333333333334,1.1,922.2,22,4
2024-04-29 23:00:00,23:00,20.8,95.92857142857143,9.766666666666667,2.3,923.0,23,4
2024-04-30 00:00:00,00:00,20.7,94.85714285714286,12.9,1.7,923.2,0,4
2024-04-30 01:00:00,01:00,20.9,93.78571428571429,16.033333333333335,2.4,923.3,1,4
2024-04-30 02:00:00,02:00,20.6,92.71428571428571,19.166666666666668,2.4,923.3,2,4
2024-04-30 03:00:00,03:00,20.3,91.64285714285714,22.3,2.6,922.9,3,4
2024-04-30 04:00:00,04:00,20.0,90.57142857142857,25.433333333333334,2.0,922.3,4,4
2024-04-30 05:00:00,05:00,19.9,89.5,28.56666666666667,2.8,921.9,5,4
2024-04-30 06:00:00,06:00,20.0,88.42857142857143,31.700000000000003,2.8,921.6,6,4
2024-04-30 07:00:00,07:00,20.0,87.35714285714286,34.833333333333336,2.5,921.5,7,4
2024-04-30 08:00:00,08:00,19.8,86.28571428571429,37.96666666666667,2.3,922.0,8,4
2024-04-30 09:00:00,09:00,19.7,85.21428571428572,41.1,1.8,922.5,9,4
2024-04-30 10:00:00,10:00,21.6,84.14285714285714,614.9,2.6,922.9,10,4
2024-04-30 11:00:00,11:00,24.1,83.07142857142857,1428.8,2.6,923.5,11,4
2024-04-30 12:00:00,12:00,24.3,82.0,1546.3,2.7,923.8,12,4
2024-04-30 13:00:00,13:00,25.6,73.0,2717.0,2.8,923.7,13,4
2024-04-30 14:00:00,14:00,22.8,95.0,1364.2,2.1,923.4,14,4
2024-04-30 15:00:00,15:00,24.8,81.0,2054.3,1.8,922.3,15,4
2024-04-30 16:00:00,16:00,26.5,77.0,2161.9,1.7,921.6,16,4
2024-04-30 17:00:00,17:00,26.6,67.0,2568.2,2.2,920.8,17,4
2024-04-30 18:00:00,18:00,26.3,69.0,1970.5,2.5,920.7,18,4
2024-04-30 19:00:00,19:00,25.7,73.0,1435.2,1.2,920.9,19,4
2024-04-30 20:00:00,20:00,24.0,81.0,370.3,1.0,921.4,20,4
2024-04-30 21:00:00,21:00,22.9,92.0,1.1,1.0,922.0,21,4
2024-04-30 22:00:00,22:00,22.1,91.5,3.5500000000000003,2.2,922.7,22,4
2024-04-30 23:00:00,23:00,21.6,91.0,6.0,1.2,923.4,23,4
2024-05-01 00:00:00,00:00,21.5,90.5,8.45,1.4,923.7,0,5
2024-05-01 01:00:00,01:00,21.3,90.0,10.9,1.2,923.5,1,5
2024-05-01 02:00:00,02:00,21.1,89.5,13.35,0.8,923.2,2,5
2024-05-01 03:00:00,03:00,21.0,89.0,15.799999999999999,0.8,922.8,3,5
2024-05-01 04:00:00,04:00,20.7,88.5,18.25,1.5,922.3,4,5
2024-05-01 05:00:00,05:00,20.7,88.0,20.700000000000003,1.2,921.8,5,5
2024-05-01 06:00:00,06:00,20.6,87.5,23.150000000000002,1.8,921.6,6,5
2024-05-01 07:00:00,07:00,19.8,87.0,25.6,0.9,921.5,7,5
2024-05-01 08:00:00,08:00,20.4,86.5,28.05,1.2,921.9,8,5
2024-05-01 09:00:00,09:00,20.5,86.0,30.5,1.3,922.3,9,5
2024-05-01 10:00:00,10:00,21.1,85.5,182.7,0.9,922.7,10,5
2024-05-01 11:00:00,11:00,21.8,85.0,575.8,2.2,923.3,11,5
2024-05-01 12:00:00,12:00,23.1,84.5,983.7,2.4,923.4,12,5
2024-05-01 13:00:00,13:00,25.1,84.0,1580.0,2.6,923.1,13,5
2024-05-01 14:00:00,14:00,26.6,66.0,2188.2,2.7,922.4,14,5
2024-05-01 15:00:00,15:00,26.8,70.0,3200.6,2.7,921.4,15,5
2024-05-01 16:00:00,16:00,27.9,64.0,2864.4,2.5,920.7,16,5
2024-05-01 17:00:00,17:00,27.0,62.0,2024.4,2.0,920.2,17,5
